order_id,customer_id,product_id,order_date,quantity,order_status
699,7040,53,2024-03-05,,Completed
700,2774,73,2024-05-02,4,Completed
701,2786,50,2024-03-12,4,Returned
702,6941,1,2024-07-09,3,Cancelled
703,1707,39,2023-03-29,2,Completed
704,2602,74,2023-06-13,3,Completed
705,8567,44,2023-02-22,3,Cancelled
706,1613,94,2023-09-05,2,Pending
707,455,5,2024-04-09,4,Completed
708,4298,68,2024-03-27,,Completed
709,1476,72,2023-09-07,3,Cancelled
710,9046,80,2023-06-05,2,Completed
711,8916,65,2024-02-05,3,Completed
712,1392,79,2023-04-29,1,Cancelled
713,8454,88,2023-01-14,,Completed
714,8009,15,2024-02-03,3,Completed
715,8735,50,2023-10-19,1,Cancelled
716,8743,6,2023-05-18,2,Completed
717,5426,66,2023-08-17,4,Cancelled
718,638,69,2023-09-25,1,Pending
719,8357,39,2024-05-21,1,Completed
720,2806,98,2023-09-03,2,Completed
721,8813,96,2023-07-06,4,Completed
722,1224,29,2023-05-17,1,Returned
723,3343,93,2023-06-23,3,Completed
724,8243,88,2024-07-25,2,Completed
725,489,46,2023-09-16,1,Pending
726,5143,31,2024-05-06,2,Cancelled
727,8857,24,2023-01-24,2,Completed
728,1247,15,2023-03-07,,Returned
729,6062,76,2023-04-24,,Completed
730,2711,20,2023-07-18,1,Cancelled
731,4362,4,2023-06-18,2,
732,3953,58,2023-08-14,,Completed
733,881,77,2023-12-02,2,Returned
734,435,61,2023-08-19,2,Cancelled
735,6125,10,2023-07-03,1,Pending
736,8105,41,2023-03-23,4,
737,5185,53,2023-11-08,2,Completed
738,1985,87,2023-11-02,3,Completed
739,9985,71,2023-02-03,2,Completed
740,2799,76,2024-05-29,1,
741,7604,48,2024-08-13,1,Completed
742,1494,15,2023-04-15,,Returned
743,2680,7,2023-06-11,4,Returned
744,1626,72,2023-02-16,3,Completed
745,3018,71,2023-10-11,1,Completed
746,1848,43,2024-02-06,2,Completed
747,3247,4,2023-06-21,2,Completed
748,9731,51,2023-01-01,2,Pending
749,1317,71,2023-08-26,,Completed
750,9912,59,2024-03-11,1,Pending
751,1951,41,2024-04-16,3,Completed
752,224,61,2023-10-06,2,Completed
753,2027,30,2024-01-20,3,Completed
754,1548,18,2024-05-18,3,Pending
755,3779,30,2023-04-22,2,Completed
756,6512,7,2023-02-11,1,Cancelled
757,5786,52,2024-03-10,2,Completed
758,7758,48,2023-03-16,,Completed
759,3724,23,2024-03-22,2,Completed
760,1524,37,2024-04-26,1,Completed
761,1973,71,2023-06-10,4,Completed
762,4605,93,2024-02-20,1,Completed
763,617,98,2024-06-20,2,Completed
764,4516,53,2023-04-02,2,Completed
765,5192,45,2024-03-03,2,Completed
766,5775,49,2023-05-13,2,Completed
767,2622,49,2023-02-17,4,Cancelled
768,2094,82,2023-04-17,1,Completed
769,9957,47,2024-02-20,2,Completed
770,3177,25,2023-04-06,1,Returned
771,9325,91,2023-12-25,2,Completed
772,7485,27,2024-01-17,1,Completed
773,3571,12,2024-04-14,1,Completed
774,1067,23,2023-09-19,2,Returned
775,2147,17,2024-06-20,1,Completed
776,706,44,2023-07-08,2,Completed
777,2359,71,2024-01-12,2,Completed
778,3535,24,2023-01-21,2,Completed
779,3813,71,2023-11-16,1,Pending
780,3769,93,2024-07-30,1,Returned
781,5979,60,2023-06-16,3,Completed
782,2320,53,2023-05-25,3,Completed
783,8164,92,2024-07-20,3,Completed
784,5222,87,2023-10-15,,Pending
785,210,74,2024-02-01,,Completed
786,4835,16,2024-05-09,1,Returned
787,2808,98,2023-04-04,1,Completed
788,3963,25,2024-02-10,4,Returned
789,2391,66,2024-07-08,1,Completed
790,5520,50,2024-07-29,3,Completed
791,4795,69,2023-09-12,,Completed
792,2445,78,2024-05-29,3,
793,8333,95,2024-03-20,1,Completed
794,8484,40,2024-06-30,3,Completed
795,2865,6,2023-10-26,2,Returned
796,4178,64,2024-01-13,,Pending
797,2608,28,2023-08-14,1,Pending
798,3937,9,2023-06-03,2,Completed
799,2918,6,2023-03-21,3,Pending
800,2219,17,2023-01-12,1,Cancelled
801,1798,40,2023-05-31,1,Pending
802,9169,99,2024-05-26,1,Pending
803,8772,76,2024-03-27,2,Completed
804,2574,45,2024-05-06,,Completed
805,2590,82,2023-11-10,1,Completed
806,3284,43,2024-08-23,1,Returned
807,9992,98,2024-08-11,3,Completed
808,1462,46,2023-12-16,1,Completed
809,4418,63,2024-06-03,2,Cancelled
810,714,1,2023-08-03,2,Completed
811,2424,59,2023-12-03,2,Pending
812,7221,63,2023-12-21,1,Cancelled
813,1891,79,2024-06-01,1,Completed
814,3568,18,2024-04-29,3,
815,5376,86,2024-05-15,1,Completed
816,9871,82,2023-11-12,4,Completed
817,2148,65,2024-08-07,4,Pending
818,9110,20,2024-04-19,1,Cancelled
819,1807,56,2024-04-17,,Completed
820,4052,54,2023-02-09,1,Completed
821,8752,48,2023-11-24,4,
822,8821,100,2024-04-17,2,Completed
823,3763,54,2023-12-31,1,Completed
824,9199,89,2024-03-10,,Returned
825,8241,16,2024-05-12,,Completed
826,6911,20,2023-06-30,2,Completed
827,6174,47,2024-06-08,2,Completed
828,2133,97,2023-12-18,,
829,6933,7,2023-04-03,3,Completed
830,1526,23,2024-01-03,1,Completed
831,329,75,2024-03-14,2,Pending
832,2658,33,2023-12-11,4,Completed
833,8780,40,2023-11-23,4,Completed
834,5973,5,2024-02-29,,Completed
835,5369,45,2023-07-04,1,Cancelled
836,5972,41,2023-02-05,3,Completed
837,3206,8,2023-07-24,1,Completed
838,6834,81,2023-02-08,3,Completed
839,6142,82,2023-08-20,3,Completed
840,7533,50,2023-04-29,1,
841,7908,91,2023-05-05,3,Completed
842,1599,31,2024-04-14,1,Cancelled
843,3852,4,2023-04-04,2,Cancelled
844,7583,66,2024-06-10,2,Cancelled
845,7824,56,2023-12-17,4,Completed
846,4608,5,2023-12-24,2,Completed
847,9601,81,2023-01-07,1,
848,5508,54,2024-02-17,1,Completed
849,5935,96,2023-02-05,3,Returned
850,9204,93,2023-09-07,1,Completed
851,5569,80,2024-06-05,4,Completed
852,4660,1,2023-09-03,,Completed
853,4399,76,2023-11-26,2,Completed
854,6243,83,2024-05-22,3,
855,9522,73,2024-06-16,2,Returned
856,6612,61,2024-07-31,2,Pending
857,6713,7,2024-04-17,1,Cancelled
858,2024,30,2023-11-05,2,Completed
859,6177,15,2023-07-12,,Completed
860,4508,4,2024-03-30,4,Returned
861,3186,63,2023-09-01,,Completed
862,7724,70,2023-11-05,,Pending
863,196,38,2024-05-20,1,Cancelled
864,9983,47,2023-10-23,1,Cancelled
865,1107,60,2023-07-02,2,Cancelled
866,2790,99,2023-01-22,3,Returned
867,8731,2,2023-04-21,2,Completed
868,4785,69,2023-09-05,4,Completed
869,719,8,2023-01-26,3,Completed
870,7077,51,2023-03-21,3,Completed
871,3996,94,2024-08-08,1,Pending
872,306,19,2024-01-11,1,Completed
873,5431,94,2023-05-17,2,Pending
874,8580,31,2024-04-29,,Completed
875,8917,80,2023-12-12,2,Completed
876,8187,22,2024-02-28,3,Completed
877,2597,33,2024-02-05,,Cancelled
878,2436,86,2024-03-22,1,Cancelled
879,8371,72,2024-03-07,1,Completed
880,1904,37,2023-10-02,2,Cancelled
881,9897,12,2024-04-25,3,Completed
882,3384,69,2023-06-16,,Cancelled
883,4176,64,2024-02-10,1,Cancelled
884,7182,25,2024-02-19,2,Cancelled
885,4543,54,2023-04-22,2,Completed
886,5492,29,2023-09-28,3,Completed
887,8288,13,2024-08-09,1,Returned
888,1284,26,2024-03-07,3,Completed
889,248,22,2023-10-26,2,Returned
890,6643,93,2023-10-19,3,Completed
891,982,76,2023-05-05,2,Returned
892,4364,92,2023-11-01,2,Completed
893,1566,73,2023-01-04,4,Completed
894,2142,10,2024-06-02,1,Pending
895,736,48,2023-01-05,1,Completed
896,449,42,2023-11-27,3,Completed
897,7535,90,2024-07-04,3,Completed
898,1836,100,2023-07-24,2,Pending
899,4716,59,2023-08-05,2,Completed
900,614,53,2023-04-04,1,Returned
901,9626,40,2024-06-07,1,Cancelled
902,6235,75,2024-03-17,1,Completed
903,5629,62,2023-05-07,,Completed
904,877,6,2023-11-25,4,Completed
905,9326,4,2024-08-06,1,Cancelled
906,672,91,2024-02-21,1,Completed
907,1631,55,2023-01-11,1,Completed
908,7440,88,2024-01-05,1,Cancelled
909,361,69,2023-06-03,4,Completed
910,7374,3,2023-08-11,2,Completed
911,3902,7,2023-02-16,1,
912,798,88,2023-10-04,2,Returned
913,1784,86,2023-09-09,1,Completed
914,7052,12,2023-08-23,2,Pending
915,67,99,2024-03-17,3,Pending
916,5678,17,2024-03-08,2,Completed
917,2091,67,2023-12-29,1,Completed
918,6071,75,2023-10-11,2,Cancelled
919,5933,70,2024-05-02,4,Pending
920,8426,36,2024-02-15,1,Returned
921,9415,17,2023-03-09,1,Completed
922,1056,86,2024-03-08,2,Completed
923,6257,1,2024-05-29,2,Completed
924,3348,67,2024-04-05,1,Completed
925,9362,80,2024-08-08,1,Completed
926,4102,99,2024-04-14,1,Cancelled
927,7508,78,2023-08-22,2,Completed
928,8686,49,2023-03-01,1,Completed
929,3180,51,2024-08-16,3,Pending
930,6215,71,2023-07-28,3,Completed
931,1364,90,2023-09-11,2,Completed
932,7268,43,2024-03-14,2,Completed
933,1057,31,2024-04-08,3,Completed
934,143,24,2023-03-27,,Cancelled
935,4832,83,2024-02-03,4,Pending
936,7800,37,2023-01-02,2,Completed
937,2265,65,2023-08-18,4,Returned
938,1925,89,2023-04-01,2,Completed
939,2482,63,2023-08-08,2,Completed
940,6978,56,2023-02-08,1,Completed
941,7897,74,2023-10-14,2,Pending
942,3126,18,2023-03-20,1,Completed
943,9134,65,2023-11-10,1,Completed
944,9808,29,2023-05-08,1,Cancelled
945,7051,77,2023-01-26,,Completed
946,6012,4,2023-09-06,1,Cancelled
947,4151,12,2023-12-07,2,Completed
948,9664,56,2024-01-31,,Completed
949,9251,48,2023-01-08,3,Cancelled
950,7005,19,2023-04-27,2,Completed
951,9199,26,2024-03-26,3,Pending
952,1221,38,2024-05-25,2,Completed
953,4662,80,2023-08-06,1,Completed
954,4867,25,2023-01-22,4,Completed
955,1798,56,2023-03-16,1,Pending
956,5975,74,2023-01-01,4,Completed
957,2872,28,2023-02-20,1,Pending
958,8706,61,2023-09-25,3,Cancelled
959,1618,92,2023-05-15,2,Returned
960,7006,89,2023-05-20,,Pending
961,6072,89,2023-04-14,2,Completed
962,4613,51,2023-05-06,,Cancelled
963,3758,12,2023-12-14,2,Completed
964,2033,8,2023-11-23,3,Returned
965,8897,100,2024-08-15,3,Completed
966,9866,58,2023-03-22,1,Returned
967,4954,88,2023-02-10,3,Cancelled
968,4315,23,2023-01-26,1,Cancelled
969,4664,37,2024-05-06,2,Completed
970,9970,11,2023-06-17,4,Returned
971,7052,17,2023-10-12,,Completed
972,5633,92,2024-03-15,3,
973,5497,56,2023-10-19,2,Completed
974,893,53,2023-04-16,2,Cancelled
975,972,67,2023-07-28,4,Completed
976,103,2,2023-07-30,,Cancelled
977,9300,29,2024-01-06,3,Completed
978,6052,57,2023-02-18,2,Cancelled
979,5146,34,2023-10-31,1,Completed
980,3247,78,2023-05-06,1,
981,5855,97,2024-01-03,4,Completed
982,3713,82,2023-11-15,,Pending
983,3418,93,2023-06-19,3,Completed
984,6446,2,2023-02-04,,Completed
985,5418,75,2023-09-27,2,Cancelled
986,4152,31,2023-09-03,3,Cancelled
987,6518,77,2024-07-22,2,Cancelled
988,3660,44,2024-01-13,2,Completed
989,9112,90,2023-03-14,3,
990,7507,56,2023-09-07,2,Cancelled
991,4553,98,2023-03-04,3,Completed
992,5674,54,2023-09-19,3,Completed
993,2158,53,2024-06-29,4,Completed
994,582,74,2023-01-24,3,Completed
995,796,76,2023-09-19,2,Completed
996,1884,86,2023-05-25,2,Pending
997,6045,46,2023-10-07,1,Completed
998,9002,54,2024-03-22,1,Cancelled
999,5221,31,2023-03-20,2,Completed
1000,573,83,2024-04-05,1,Completed
1001,1207,24,2024-08-06,3,Completed
1002,3081,25,2023-09-10,2,Pending
1003,2461,35,2023-07-28,1,Completed
1004,9934,57,2023-09-20,2,Completed
1005,4006,72,2023-12-23,1,Completed
1006,4926,69,2023-02-17,1,Completed
1007,2614,86,2024-01-28,1,Pending
1008,1716,28,2024-01-28,1,Pending
1009,5246,76,2023-09-09,2,Completed
1010,1570,33,2024-02-05,2,Completed
1011,677,53,2023-09-27,2,Returned
1012,2514,16,2023-08-16,1,Completed
1013,8993,26,2023-05-02,1,Returned
1014,9334,12,2024-07-06,3,Completed
1015,3053,87,2023-07-16,2,Completed
1016,2032,90,2024-02-12,3,Completed
1017,1509,77,2023-08-14,2,Pending
1018,9303,87,2023-06-20,,Completed
1019,4330,31,2023-02-24,2,Completed
1020,913,100,2023-05-11,3,Completed
1021,5244,27,2023-07-23,1,Completed
1022,5323,36,2023-04-13,2,Completed
1023,1056,59,2024-06-08,3,Completed
1024,7631,87,2023-12-27,1,
1025,7108,3,2023-11-25,1,Completed
1026,5671,94,2023-05-30,,Completed
1027,1751,32,2024-07-02,4,Pending
1028,7576,15,2023-11-05,3,Returned
1029,6388,75,2023-03-13,4,Cancelled
1030,3013,66,2023-04-03,1,Cancelled
1031,3429,90,2023-01-14,3,Returned
1032,6464,63,2024-03-09,1,Completed
1033,5139,98,2023-09-10,2,Cancelled
1034,8549,1,2023-09-04,4,Completed
1035,6261,75,2023-02-04,1,Completed
1036,5256,5,2023-05-17,3,Completed
1037,4392,90,2024-08-20,2,Cancelled
1038,7548,6,2023-05-24,2,Pending
1039,7323,99,2024-01-02,,Cancelled
1040,9810,5,2024-04-21,4,Completed
1041,9816,73,2024-05-10,1,Completed
1042,5225,28,2023-12-30,3,Cancelled
1043,9858,83,2024-05-25,2,Cancelled
1044,7952,69,2023-05-12,1,Completed
1045,9788,87,2023-05-15,4,Completed
1046,1990,44,2024-07-18,1,Cancelled
1047,8721,16,2024-07-17,1,Completed
1048,2605,71,2023-05-11,1,Completed
1049,2408,78,2023-04-15,2,Returned
1050,64,22,2023-06-22,1,Completed
1051,2813,73,2024-07-28,3,Completed
1052,4028,23,2024-08-07,2,
1053,102,43,2024-01-05,2,Returned
1054,3136,68,2023-04-12,1,Completed
1055,1181,43,2023-07-27,2,Completed
1056,5510,26,2023-01-17,2,Completed
1057,7531,41,2023-04-06,2,Completed
1058,2729,70,2024-06-28,1,Returned
1059,7632,31,2023-07-11,1,Completed
1060,8591,17,2023-03-13,1,Cancelled
1061,405,9,2023-04-02,3,Pending
1062,2874,91,2023-11-29,1,Completed
1063,3269,55,2023-01-10,2,Completed
1064,2695,6,2023-07-22,2,Returned
1065,2468,70,2024-08-10,,Cancelled
1066,4316,64,2023-08-11,4,Completed
1067,1922,4,2023-06-30,,Completed
1068,3960,67,2023-12-28,4,Returned
1069,6841,88,2024-05-27,3,Completed
1070,9733,56,2023-04-06,4,Completed
1071,4849,18,2023-05-09,3,Completed
1072,7624,32,2023-05-04,2,
1073,3369,85,2024-02-21,2,Completed
1074,7873,48,2024-02-20,3,Completed
1075,680,29,2023-07-31,4,Completed
1076,7507,32,2023-09-17,1,
1077,748,25,2023-12-21,1,Completed
1078,1322,76,2023-03-17,4,Cancelled
1079,7928,63,2024-02-04,3,Completed
1080,3749,9,2023-06-02,4,Returned
1081,5863,71,2024-02-02,,Returned
1082,4790,14,2023-03-16,1,Completed
1083,534,20,2024-02-06,1,Completed
1084,1819,84,2024-08-21,2,Completed
1085,2342,10,2023-11-03,4,Completed
1086,6695,11,2023-10-13,1,Returned
1087,5007,39,2023-02-06,1,Completed
1088,4546,19,2023-06-20,1,Cancelled
1089,9661,19,2024-07-01,2,Completed
1090,7228,43,2023-11-13,2,Completed
1091,4908,61,2024-01-08,4,Completed
1092,7979,70,2024-04-08,3,Completed
1093,4486,72,2024-03-07,4,Completed
1094,1236,65,2023-12-28,2,Completed
1095,9901,23,2023-07-27,3,Completed
1096,7656,60,2024-07-21,2,Returned
1097,1146,10,2023-10-05,2,Pending
1098,7421,63,2024-08-01,1,Returned
1099,1476,2,2023-10-09,3,
1100,2922,36,2023-08-17,2,Pending
1101,5680,57,2023-06-12,1,Completed
1102,7697,66,2023-04-09,1,Completed
1103,5416,79,2024-08-11,1,Completed
1104,4939,20,2023-03-12,1,Completed
1105,1605,42,2023-10-29,2,
1106,5048,21,2023-03-09,2,Completed
1107,8744,94,2024-01-09,1,Cancelled
1108,8176,88,2024-06-11,2,Completed
1109,7620,66,2024-02-12,,
1110,6118,38,2023-04-15,1,Cancelled
1111,7930,86,2023-12-07,1,Completed
1112,1837,93,2023-07-09,2,Completed
1113,5905,78,2024-01-23,3,Pending
1114,6477,69,2023-11-07,3,Pending
1115,7274,24,2023-03-14,2,Returned
1116,9317,26,2024-04-28,3,Cancelled
1117,1383,2,2023-03-10,4,Completed
1118,9963,46,2023-07-14,,Completed
1119,3401,34,2023-01-12,2,Pending
1120,8057,62,2023-08-25,,Completed
1121,8227,87,2023-07-16,3,Completed
1122,2205,41,2024-07-20,3,Completed
1123,3345,99,2023-08-29,3,Cancelled
1124,3015,15,2024-06-08,,Cancelled
1125,7920,55,2024-04-15,,Completed
1126,9973,3,2023-03-01,1,Completed
1127,1629,76,2023-10-31,2,Completed
1128,6765,38,2023-02-14,,Returned
1129,9522,51,2023-09-22,2,
1130,5746,17,2024-03-28,1,Completed
1131,9752,91,2023-03-05,1,Completed
1132,8997,83,2024-04-23,3,Cancelled
1133,1291,49,2023-10-12,3,Completed
1134,7011,21,2023-09-27,1,Completed
1135,2587,88,2023-03-22,3,Completed
1136,6124,24,2023-06-18,4,Cancelled
1137,4931,83,2023-04-14,1,Completed
1138,2551,95,2023-01-27,1,
1139,956,40,2024-05-04,4,Completed
1140,8772,20,2023-03-22,,Completed
1141,1998,79,2023-08-02,1,Completed
1142,6984,35,2023-05-11,3,Cancelled
1143,9858,48,2024-03-04,3,Pending
1144,7130,99,2023-07-30,1,Completed
1145,2131,33,2024-07-17,4,Completed
1146,7210,56,2024-07-16,2,Completed
1147,6300,41,2024-05-09,3,Completed
1148,3741,54,2024-07-29,2,Cancelled
1149,2501,44,2024-06-09,4,Cancelled
1150,9835,82,2023-02-28,1,Completed
1151,7452,81,2023-06-29,2,
1152,5308,72,2023-11-23,2,Cancelled
1153,6768,84,2023-10-21,1,Completed
1154,1498,11,2023-05-20,4,Completed
1155,8814,94,2023-12-20,1,Completed
1156,3145,91,2023-06-14,3,Completed
1157,9652,14,2023-08-13,4,Completed
1158,8026,42,2024-01-17,3,Cancelled
1159,293,79,2023-02-10,2,Completed
1160,8847,12,2023-11-04,4,Completed
1161,2805,84,2023-03-09,2,Returned
1162,7605,17,2024-04-08,1,Returned
1163,7140,90,2024-03-27,2,Pending
1164,7829,78,2024-06-26,3,
1165,6204,25,2023-11-08,3,Completed
1166,1622,26,2023-01-29,2,Completed
1167,7872,47,2023-03-25,1,Pending
1168,4015,25,2024-04-02,3,Pending
1169,3506,89,2024-02-11,2,Completed
1170,8711,60,2023-04-16,1,Completed
1171,2686,60,2023-10-31,,Completed
1172,28,27,2024-01-25,2,Returned
1173,266,43,2023-06-07,2,Cancelled
1174,9499,76,2023-06-05,4,Returned
1175,7106,20,2023-06-22,1,Completed
1176,6907,63,2023-04-18,3,Completed
1177,5076,80,2024-06-09,4,Completed
1178,5820,25,2024-03-25,1,Completed
1179,811,27,2023-11-16,4,
1180,4677,52,2024-08-14,4,Completed
1181,3391,82,2024-02-29,2,Completed
1182,611,10,2024-05-13,1,Returned
1183,4547,50,2023-01-23,,Completed
1184,5028,30,2023-11-06,3,Pending
1185,5725,1,2023-02-10,2,Completed
1186,203,54,2023-12-10,4,Returned
1187,402,4,2024-08-20,2,Returned
1188,2028,87,2023-06-21,3,Completed
1189,9082,7,2023-01-03,4,Completed
1190,179,30,2023-08-16,2,Completed
1191,5818,90,2023-01-08,4,Completed
1192,1980,65,2023-10-11,1,Completed
1193,7186,29,2024-02-04,3,Pending
1194,3985,25,2023-12-11,2,Completed
1195,5666,40,2024-06-02,1,Completed
1196,5022,26,2023-03-31,1,Completed
1197,5523,17,2023-11-14,2,Cancelled
1198,5513,31,2023-10-26,3,Pending
1199,2984,61,2023-02-26,3,Completed
1200,8543,8,2024-05-17,4,Completed
1201,4283,69,2023-01-09,2,Completed
1202,5529,1,2023-12-26,4,Completed
1203,7989,79,2023-08-20,1,Completed
1204,7276,100,2023-02-10,2,Completed
1205,2788,71,2024-06-20,1,Pending
1206,4627,46,2024-07-18,,Completed
1207,6562,91,2024-07-07,2,Pending
1208,6353,99,2024-08-02,2,Completed
1209,4809,91,2024-02-11,2,Pending
1210,8630,20,2024-08-07,2,Pending
1211,5889,82,2023-08-24,4,
1212,5738,40,2024-04-12,2,Returned
1213,2359,2,2024-08-18,2,Completed
1214,8575,94,2023-04-05,,Completed
1215,5391,61,2023-10-01,,Cancelled
1216,4217,94,2024-01-31,1,Pending
1217,407,71,2023-03-26,3,Completed
1218,4341,77,2024-04-09,2,Pending
1219,66,97,2023-03-19,3,Cancelled
1220,228,30,2024-05-10,3,Completed
1221,2185,30,2024-07-11,2,Completed
1222,6801,87,2023-09-14,,Completed
1223,9705,45,2024-02-13,2,Completed
1224,7752,24,2023-07-12,3,Cancelled
1225,9122,84,2024-07-26,4,Completed
1226,5824,92,2023-07-31,1,Completed
1227,1181,56,2023-10-14,2,Cancelled
1228,9232,83,2023-08-31,1,Pending
1229,1102,61,2024-06-22,4,Completed
1230,2100,13,2023-04-15,4,Completed
1231,514,80,2024-08-07,1,Pending
1232,1833,56,2023-07-01,1,Completed
1233,7138,15,2023-08-17,2,Completed
1234,5808,11,2023-04-02,3,Pending
1235,3117,12,2024-01-20,3,Completed
1236,5851,86,2023-04-23,2,Completed
1237,7599,89,2023-03-24,2,Completed
1238,4344,3,2023-05-05,2,Completed
1239,4629,24,2023-11-17,1,Cancelled
1240,6185,89,2024-05-25,1,Completed
1241,8982,9,2023-11-20,1,Completed
1242,1301,92,2023-09-14,3,Returned
1243,1948,46,2023-07-25,1,Cancelled
1244,2243,94,2023-04-14,2,Cancelled
1245,9287,71,2023-04-09,3,Completed
1246,1359,60,2023-08-13,4,Completed
1247,3657,11,2023-10-21,2,Completed
1248,308,10,2023-03-08,1,Completed
1249,1451,3,2023-07-02,,Completed
1250,7367,19,2023-01-11,1,Cancelled
1251,2124,2,2023-04-19,2,Pending
1252,4883,17,2023-05-26,,Completed
1253,2843,93,2024-08-16,3,Completed
1254,1665,2,2024-06-15,3,Completed
1255,6374,53,2024-05-20,2,Completed
1256,3949,16,2023-01-13,1,Completed
1257,9587,10,2024-04-06,2,Completed
1258,4073,68,2023-03-15,2,Returned
1259,3635,43,2023-02-23,1,Completed
1260,215,90,2024-02-03,1,Completed
1261,3073,58,2023-03-19,2,Pending
1262,4473,60,2023-08-06,3,Completed
1263,2460,24,2023-06-19,,Pending
1264,3707,76,2023-04-07,3,Completed
1265,1207,85,2024-06-24,4,Completed
1266,8602,16,2023-12-20,2,Completed
1267,3470,100,2023-01-04,1,Cancelled
1268,8408,99,2024-04-12,1,Completed
1269,4848,9,2024-07-15,2,Completed
1270,349,6,2023-01-11,3,Completed
1271,3652,65,2023-02-10,,Completed
1272,2879,78,2024-07-25,4,Completed
1273,4750,24,2024-04-18,1,Cancelled
1274,3995,10,2024-05-29,4,Completed
1275,3,82,2024-05-08,2,Completed
1276,1118,73,2023-12-20,1,Completed
1277,9275,27,2024-05-24,2,Completed
1278,6884,83,2024-06-13,3,Cancelled
1279,1518,100,2024-02-16,4,Completed
1280,4847,3,2023-06-06,2,Completed
1281,3580,38,2024-01-11,1,Pending
1282,2380,73,2023-04-06,1,Completed
1283,9205,74,2024-01-27,1,Pending
1284,4265,73,2024-02-21,,Completed
1285,2824,17,2024-04-21,,Completed
1286,849,48,2024-04-24,,Completed
1287,9897,49,2023-11-01,2,Completed
1288,5037,43,2024-05-03,1,Cancelled
1289,206,84,2023-02-04,,
1290,521,7,2024-01-14,,Completed
1291,3577,68,2023-12-26,1,Completed
1292,5114,74,2023-02-05,4,Completed
1293,6259,21,2024-07-13,1,Completed
1294,6808,78,2023-01-21,,Cancelled
1295,2135,25,2023-09-20,1,Completed
1296,4839,81,2023-01-26,4,Completed
1297,2476,61,2023-03-05,1,Completed
1298,5818,28,2023-05-28,2,Completed
1299,4546,78,2023-10-16,2,Completed
1300,7794,52,2023-02-11,2,Completed
1301,786,13,2024-02-07,2,Cancelled
1302,8144,34,2023-11-25,3,Completed
1303,7709,67,2024-08-13,1,Completed
1304,4098,4,2023-01-30,3,Completed
1305,5198,44,2023-12-31,1,Cancelled
1306,2158,15,2023-12-10,1,Completed
1307,8871,84,2023-02-05,3,Completed
1308,3529,8,2024-06-14,1,Returned
1309,3560,5,2023-10-14,,Completed
1310,8135,66,2024-03-02,4,
1311,8563,92,2024-02-28,3,
1312,2938,86,2024-08-03,1,Cancelled
1313,8173,73,2023-11-29,1,Cancelled
1314,8139,92,2023-06-09,,Cancelled
1315,5142,46,2023-01-01,1,Completed
